word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
certain,15.0,18.0,14.0,12.0,16.0,810.0,150.0,179.0,163.0,196.0,122.0,0.32713333333333333,0.18673333333333333,0.48626666666666657,0.06308666666666668,0.3932222222222222,0.09466666666666666,0.5120555555555555,0.2913833333333333,0.27149999999999996,0.09242857142857143,0.6360714285714285,0.13945714285714286,0.3145833333333334,0.10525,0.5801666666666666,0.222575,0.3914375000000001,0.101625,0.5069375,0.26811875,0.0,0.0,0.0,75.0,0.1,0.1005586592178771,0.08588957055214724,0.061224489795918366,0.13114754098360656,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,a,0.1,0.1005586592178771,0.08588957055214724,0.061224489795918366,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,sanctity.virtue
ensuring,3.0,7.0,3.0,6.0,5.0,184.0,34.0,37.0,29.0,45.0,39.0,0.2926666666666667,0.09899999999999999,0.6083333333333334,0.3398333333333334,0.4697142857142857,0.024714285714285713,0.5055714285714286,0.6870285714285714,0.5236666666666667,0.046000000000000006,0.4303333333333334,0.5429333333333334,0.48300000000000004,0.09699999999999999,0.42,0.32301666666666673,0.4098,0.15899999999999997,0.4312,0.28144,0.0,0.0,0.0,24.0,0.08823529411764706,0.1891891891891892,0.10344827586206896,0.13333333333333333,0.1282051282051282,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,v,0.08823529411764706,0.1891891891891892,0.10344827586206896,0.13333333333333333,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,fairness.virtue
liberties,3.0,3.0,0.0,5.0,3.0,269.0,62.0,64.0,44.0,43.0,56.0,0.437,0.2436666666666667,0.319,0.16466666666666666,0.401,0.16266666666666665,0.4363333333333333,0.37189999999999995,0.0,0.0,0.0,0.0,0.5147999999999999,0.0524,0.4328,0.57906,0.48100000000000004,0.0,0.519,0.5795,0.0,0.0,0.0,14.0,0.04838709677419355,0.046875,0.0,0.11627906976744186,0.05357142857142857,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5106}",0.5106,n,0.04838709677419355,0.046875,0.0,0.11627906976744186,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,authority.virtue
ignore,5.0,4.0,3.0,6.0,6.0,157.0,26.0,37.0,35.0,25.0,34.0,0.08,0.5105999999999999,0.40940000000000004,-0.5509999999999999,0.0855,0.4755,0.439,-0.453225,0.0,0.595,0.405,-0.5526,0.2195,0.31,0.4705,-0.03253333333333336,0.046000000000000006,0.5108333333333334,0.44316666666666665,-0.4872,0.0,0.0,0.0,24.0,0.19230769230769232,0.10810810810810811,0.08571428571428572,0.24,0.17647058823529413,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}",-0.3612,v,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.10810810810810811,0.08571428571428572,0.24,0.17647058823529413,authority.vice
disappointed,2.0,2.0,7.0,1.0,2.0,94.0,12.0,26.0,29.0,15.0,12.0,0.0,0.5055000000000001,0.4945,-0.71875,0.0,0.496,0.504,-0.67485,0.18142857142857144,0.4717142857142857,0.34685714285714286,-0.2584857142857143,0.195,0.336,0.469,-0.2023,0.0545,0.496,0.45,-0.5307999999999999,0.0,0.0,0.0,14.0,0.16666666666666666,0.07692307692307693,0.2413793103448276,0.06666666666666667,0.16666666666666666,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,v,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.07692307692307693,0.2413793103448276,0.06666666666666667,0.16666666666666666,loyalty.vice
affected,21.0,14.0,18.0,12.0,4.0,570.0,127.0,111.0,108.0,122.0,102.0,0.06385714285714286,0.4238571428571428,0.5123333333333333,-0.27934761904761907,0.21564285714285716,0.26107142857142857,0.5232142857142856,0.10134285714285711,0.1448888888888889,0.2866666666666667,0.5685555555555555,-0.02341666666666665,0.12591666666666665,0.3263333333333333,0.5478333333333333,-0.21038333333333334,0.06675,0.4225,0.511,-0.2898,0.0,0.0,0.0,69.0,0.16535433070866143,0.12612612612612611,0.16666666666666666,0.09836065573770492,0.0392156862745098,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1531}",-0.1531,v,0.0,0.0,0.0,0.0,0.0,0.16535433070866143,0.12612612612612611,0.16666666666666666,0.09836065573770492,0.0392156862745098,loyalty.vice
seriously,6.0,10.0,5.0,9.0,2.0,338.0,64.0,80.0,75.0,72.0,47.0,0.07783333333333334,0.5521666666666667,0.36999999999999994,-0.6063333333333333,0.14609999999999998,0.36340000000000006,0.49050000000000005,-0.06995999999999998,0.09340000000000001,0.4476,0.45899999999999996,-0.30833999999999995,0.0,0.3904444444444445,0.6095555555555555,-0.3090666666666667,0.1725,0.1645,0.663,0.07014999999999999,0.0,0.0,0.0,32.0,0.09375,0.125,0.06666666666666667,0.125,0.0425531914893617,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1779}",-0.1779,r,0.0,0.0,0.0,0.0,0.0,0.09375,0.125,0.06666666666666667,0.125,0.0425531914893617,fairness.vice
worth,3.0,11.0,8.0,5.0,9.0,506.0,103.0,109.0,98.0,97.0,99.0,0.21566666666666667,0.09866666666666667,0.6856666666666666,-0.008033333333333337,0.31663636363636366,0.05090909090909091,0.6323636363636363,0.23344545454545454,0.2835,0.080375,0.63625,0.17883749999999998,0.267,0.0418,0.6914,0.20892,0.3357777777777778,0.06822222222222223,0.5960000000000001,0.2943777777777778,0.0,0.0,0.0,36.0,0.02912621359223301,0.10091743119266056,0.08163265306122448,0.05154639175257732,0.09090909090909091,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,a,0.02912621359223301,0.10091743119266056,0.08163265306122448,0.05154639175257732,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,fairness.virtue
destructive,3.0,3.0,1.0,1.0,5.0,70.0,12.0,13.0,18.0,11.0,16.0,0.08133333333333333,0.53,0.38866666666666666,-0.6505333333333333,0.09799999999999999,0.55,0.35200000000000004,-0.7554666666666666,0.0,0.67,0.33,-0.7269,0.0,0.55,0.45,-0.7269,0.0,0.7436,0.2564,-0.7891400000000001,0.0,0.0,0.0,13.0,0.25,0.23076923076923078,0.05555555555555555,0.09090909090909091,0.3125,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,a,0.0,0.0,0.0,0.0,0.0,0.25,0.23076923076923078,0.05555555555555555,0.09090909090909091,0.3125,sanctity.vice
solutions,1.0,11.0,6.0,4.0,1.0,224.0,47.0,41.0,37.0,47.0,52.0,0.23,0.365,0.405,-0.25,0.25372727272727275,0.22536363636363638,0.520818181818182,-0.008590909090909074,0.38166666666666665,0.07466666666666667,0.544,0.38460000000000005,0.43224999999999997,0.173,0.39475000000000005,0.309075,0.159,0.0,0.841,0.1779,0.0,0.0,0.0,23.0,0.02127659574468085,0.2682926829268293,0.16216216216216217,0.0851063829787234,0.019230769230769232,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1779}",0.1779,n,0.02127659574468085,0.2682926829268293,0.16216216216216217,0.0851063829787234,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,fairness.virtue
losses,5.0,5.0,3.0,0.0,2.0,181.0,34.0,41.0,27.0,42.0,37.0,0.173,0.49499999999999994,0.33199999999999996,-0.47474000000000005,0.14679999999999999,0.496,0.35719999999999996,-0.348,0.0,0.4736666666666666,0.5263333333333334,-0.5044666666666666,0.0,0.0,0.0,0.0,0.0,0.613,0.387,-0.4404,0.0,0.0,0.0,15.0,0.14705882352941177,0.12195121951219512,0.1111111111111111,0.0,0.05405405405405406,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,n,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.12195121951219512,0.1111111111111111,0.0,0.05405405405405406,care.vice
positive,11.0,8.0,14.0,6.0,1.0,333.0,66.0,62.0,80.0,68.0,57.0,0.45299999999999996,0.037181818181818184,0.5098181818181818,0.5455272727272727,0.42125000000000007,0.14625,0.432625,0.3152375,0.5197142857142858,0.1320714285714286,0.3482142857142857,0.4955,0.5556666666666666,0.01916666666666667,0.42516666666666664,0.6274166666666667,0.63,0.0,0.37,0.8979,0.0,0.0,0.0,40.0,0.16666666666666666,0.12903225806451613,0.175,0.08823529411764706,0.017543859649122806,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5574}",0.5574,a,0.16666666666666666,0.12903225806451613,0.175,0.08823529411764706,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
increased,24.0,14.0,6.0,10.0,16.0,578.0,128.0,128.0,107.0,108.0,108.0,0.3259583333333334,0.19208333333333336,0.48204166666666676,-0.006166666666666672,0.3215714285714286,0.17721428571428574,0.5012857142857142,0.15195,0.3543333333333334,0.043333333333333335,0.6021666666666667,0.4404333333333333,0.4163,0.1395,0.4441,0.23063000000000003,0.33074999999999993,0.18925000000000003,0.48000000000000004,0.07158749999999998,0.0,0.0,0.0,70.0,0.1875,0.109375,0.056074766355140186,0.09259259259259259,0.14814814814814814,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,v,0.1875,0.109375,0.056074766355140186,0.09259259259259259,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,care.virtue
useful,7.0,5.0,5.0,12.0,0.0,190.0,32.0,46.0,40.0,49.0,23.0,0.4938571428571429,0.13085714285714287,0.3752857142857143,0.321,0.4708,0.055600000000000004,0.4734,0.4871599999999999,0.48919999999999997,0.1634,0.3476,0.43558,0.44199999999999995,0.10991666666666668,0.4480833333333334,0.4332083333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.21875,0.10869565217391304,0.125,0.24489795918367346,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,a,0.21875,0.10869565217391304,0.125,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,authority.virtue
propaganda,4.0,11.0,6.0,7.0,4.0,226.0,36.0,49.0,45.0,34.0,62.0,0.02,0.44875,0.53125,-0.5603,0.05318181818181818,0.4395454545454545,0.5072727272727273,-0.36162727272727274,0.09966666666666667,0.49849999999999994,0.40199999999999997,-0.39336666666666664,0.047,0.37085714285714294,0.5821428571428572,-0.2007714285714286,0.17275000000000001,0.46225,0.36575,-0.391775,0.0,0.0,0.0,32.0,0.1111111111111111,0.22448979591836735,0.13333333333333333,0.20588235294117646,0.06451612903225806,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,n,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.22448979591836735,0.13333333333333333,0.20588235294117646,0.06451612903225806,fairness.vice
battle,21.0,18.0,23.0,20.0,16.0,881.0,176.0,178.0,191.0,166.0,170.0,0.0897142857142857,0.5234285714285714,0.3868571428571429,-0.4938619047619048,0.1807777777777778,0.4186111111111111,0.40061111111111114,-0.2428777777777778,0.1427826086956522,0.4302608695652174,0.42699999999999994,-0.2835391304347827,0.10214999999999999,0.4526,0.44505000000000006,-0.38095500000000004,0.146,0.5066875,0.34737499999999993,-0.38493125000000006,0.0,0.0,0.0,98.0,0.11931818181818182,0.10112359550561797,0.12041884816753927,0.12048192771084337,0.09411764705882353,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,n,0.0,0.0,0.0,0.0,0.0,0.11931818181818182,0.10112359550561797,0.12041884816753927,0.12048192771084337,0.09411764705882353,authority.vice
cutting,14.0,7.0,2.0,5.0,1.0,201.0,46.0,39.0,46.0,38.0,32.0,0.04335714285714286,0.28828571428571426,0.6683571428571428,-0.21121428571428574,0.167,0.19214285714285714,0.6408571428571429,0.14382857142857144,0.0,0.21550000000000002,0.7845,-0.128,0.0,0.2678,0.7322,-0.21703999999999998,0.0,0.231,0.769,-0.128,0.0,0.0,0.0,29.0,0.30434782608695654,0.1794871794871795,0.043478260869565216,0.13157894736842105,0.03125,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.128}",-0.128,v,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.1794871794871795,0.043478260869565216,0.13157894736842105,0.03125,care.vice
definitely,4.0,1.0,6.0,3.0,3.0,145.0,29.0,31.0,34.0,32.0,19.0,0.3005,0.22250000000000003,0.477,0.18025,0.167,0.401,0.432,-0.5859,0.48783333333333334,0.149,0.36316666666666664,0.4237,0.18833333333333335,0.26733333333333337,0.5443333333333333,-0.2566333333333333,0.4526666666666667,0.0,0.5473333333333333,0.5809666666666667,0.0,0.0,0.0,17.0,0.13793103448275862,0.03225806451612903,0.17647058823529413,0.09375,0.15789473684210525,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,r,0.13793103448275862,0.03225806451612903,0.17647058823529413,0.09375,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
defender,3.0,6.0,6.0,5.0,3.0,105.0,14.0,24.0,31.0,22.0,14.0,0.27199999999999996,0.10033333333333333,0.6276666666666666,0.01743333333333333,0.3353333333333334,0.050166666666666665,0.6145,0.19038333333333335,0.2745,0.0,0.7254999999999999,0.20385,0.6444000000000001,0.0896,0.266,0.47538,0.6916666666666668,0.0,0.30833333333333335,0.5995666666666667,0.0,0.0,0.0,23.0,0.21428571428571427,0.25,0.1935483870967742,0.22727272727272727,0.21428571428571427,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1027}",0.1027,n,0.21428571428571427,0.25,0.1935483870967742,0.22727272727272727,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,fairness.virtue
careful,7.0,2.0,6.0,4.0,5.0,174.0,36.0,32.0,29.0,46.0,31.0,0.3525714285714286,0.054285714285714284,0.5931428571428572,0.10684285714285714,0.2345,0.174,0.591,-0.15284999999999999,0.17783333333333337,0.36283333333333334,0.4593333333333333,-0.46405,0.32325000000000004,0.0785,0.59825,0.200675,0.46699999999999997,0.1482,0.385,0.07271999999999998,0.0,0.0,0.0,24.0,0.19444444444444445,0.0625,0.20689655172413793,0.08695652173913043,0.16129032258064516,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1531}",0.1531,a,0.19444444444444445,0.0625,0.20689655172413793,0.08695652173913043,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
grace,0.0,0.0,5.0,1.0,5.0,94.0,15.0,13.0,28.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248,0.13279999999999997,0.3423999999999999,0.60606,0.548,0.331,0.12,0.5574,0.43079999999999996,0.16499999999999998,0.40440000000000004,0.37479999999999997,0.0,0.0,0.0,11.0,0.0,0.0,0.17857142857142858,0.05,0.2777777777777778,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0.0,0.0,0.17857142857142858,0.05,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,sanctity.virtue
forgotten,5.0,3.0,5.0,3.0,5.0,157.0,36.0,29.0,25.0,29.0,38.0,0.217,0.39899999999999997,0.38420000000000004,-0.15430000000000002,0.10099999999999999,0.47233333333333327,0.42700000000000005,-0.5241666666666666,0.2866,0.36740000000000006,0.3454,0.0008000000000000201,0.11833333333333333,0.2893333333333334,0.5923333333333334,-0.17263333333333333,0.29860000000000003,0.29300000000000004,0.4082,0.12410000000000002,0.0,0.0,0.0,21.0,0.1388888888888889,0.10344827586206896,0.2,0.10344827586206896,0.13157894736842105,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,v,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.10344827586206896,0.2,0.10344827586206896,0.13157894736842105,loyalty.vice
reach,12.0,13.0,9.0,11.0,2.0,659.0,131.0,145.0,143.0,126.0,115.0,0.4043333333333334,0.057166666666666664,0.5385,0.24405000000000002,0.282,0.11684615384615384,0.6010769230769231,0.12205384615384615,0.2492222222222222,0.18555555555555556,0.5652222222222222,-0.032344444444444426,0.3485454545454546,0.060000000000000005,0.5912727272727273,0.20240909090909084,0.2605,0.0,0.7395,0.11405,0.0,0.0,0.0,47.0,0.0916030534351145,0.0896551724137931,0.06293706293706294,0.0873015873015873,0.017391304347826087,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0258}",0.0258,v,0.0916030534351145,0.0896551724137931,0.06293706293706294,0.0873015873015873,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,care.virtue
lawsuit,2.0,17.0,5.0,6.0,3.0,396.0,53.0,91.0,67.0,108.0,79.0,0.0,0.418,0.5820000000000001,-0.49565000000000003,0.09005882352941177,0.321235294117647,0.5886470588235294,-0.2263117647058824,0.0,0.39499999999999996,0.6050000000000001,-0.45506,0.13933333333333334,0.29483333333333334,0.566,-0.03323333333333334,0.08800000000000001,0.39666666666666667,0.5153333333333333,-0.33726666666666666,0.0,0.0,0.0,33.0,0.03773584905660377,0.18681318681318682,0.07462686567164178,0.05555555555555555,0.0379746835443038,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,n,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.18681318681318682,0.07462686567164178,0.05555555555555555,0.0379746835443038,fairness.vice
heroin,6.0,0.0,1.0,0.0,6.0,150.0,34.0,27.0,33.0,23.0,33.0,0.0,0.5863333333333334,0.4136666666666666,-0.6836666666666668,0.0,0.0,0.0,0.0,0.0,0.39,0.61,-0.4939,0.0,0.0,0.0,0.0,0.0,0.6303333333333333,0.36966666666666664,-0.69895,0.0,0.0,0.0,13.0,0.17647058823529413,0.0,0.030303030303030304,0.0,0.18181818181818182,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.030303030303030304,0.0,0.18181818181818182,sanctity.vice
challenging,1.0,8.0,3.0,4.0,5.0,232.0,35.0,62.0,48.0,49.0,40.0,0.157,0.549,0.294,-0.4588,0.357875,0.07625,0.56575,0.20045000000000002,0.32,0.19333333333333333,0.48666666666666664,0.010366666666666672,0.3,0.2355,0.4645,-0.11434999999999998,0.22300000000000003,0.1454,0.6316,-0.02679999999999998,0.0,0.0,0.0,21.0,0.02857142857142857,0.12903225806451613,0.0625,0.08163265306122448,0.125,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1531}",0.1531,a,0.02857142857142857,0.12903225806451613,0.0625,0.08163265306122448,0.125,0.0,0.0,0.0,0.0,0.0,fairness.virtue
attacking,19.0,11.0,11.0,13.0,7.0,243.0,48.0,52.0,50.0,42.0,51.0,0.02426315789473684,0.6205263157894736,0.35515789473684206,-0.5569631578947368,0.034545454545454546,0.5482727272727274,0.417090909090909,-0.6495363636363637,0.051545454545454554,0.5266363636363637,0.42172727272727273,-0.5971454545454545,0.10884615384615384,0.5258461538461539,0.36515384615384616,-0.4921538461538461,0.1335714285714286,0.4491428571428572,0.4174285714285714,-0.3295571428571428,0.0,0.0,0.0,61.0,0.3958333333333333,0.21153846153846154,0.22,0.30952380952380953,0.13725490196078433,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0.0,0.0,0.0,0.0,0.0,0.3958333333333333,0.21153846153846154,0.22,0.30952380952380953,0.13725490196078433,care.vice
argued,7.0,7.0,9.0,5.0,7.0,480.0,109.0,91.0,88.0,110.0,82.0,0.1375714285714286,0.4192857142857143,0.44314285714285717,-0.3020142857142858,0.08442857142857142,0.5008571428571429,0.41457142857142854,-0.4088285714285714,0.042777777777777776,0.35888888888888887,0.5983333333333334,-0.4139777777777779,0.055400000000000005,0.5022,0.4424,-0.43226,0.0,0.574,0.42600000000000005,-0.6771142857142858,0.0,0.0,0.0,35.0,0.06422018348623854,0.07692307692307693,0.10227272727272728,0.045454545454545456,0.08536585365853659,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}",-0.3612,v,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.07692307692307693,0.10227272727272728,0.045454545454545456,0.08536585365853659,loyalty.vice
abuse,30.0,18.0,22.0,14.0,32.0,550.0,114.0,99.0,85.0,116.0,136.0,0.04603333333333333,0.6258999999999999,0.3280666666666667,-0.72613,0.04427777777777778,0.5005555555555556,0.45522222222222225,-0.737111111111111,0.04690909090909091,0.5586818181818183,0.39436363636363636,-0.7380545454545454,0.05435714285714285,0.5387857142857143,0.4068571428571429,-0.7345499999999999,0.03284375,0.6214375,0.34562500000000007,-0.734328125,0.0,0.0,0.0,116.0,0.2631578947368421,0.18181818181818182,0.25882352941176473,0.1206896551724138,0.23529411764705882,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6369}",-0.6369,n,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.18181818181818182,0.25882352941176473,0.1206896551724138,0.23529411764705882,care.vice
outgoing,2.0,4.0,3.0,6.0,0.0,158.0,44.0,31.0,29.0,31.0,23.0,0.5569999999999999,0.1205,0.3225,0.4232,0.33,0.07875,0.59125,0.28415,0.221,0.11766666666666666,0.6613333333333333,-0.002466666666666691,0.3913333333333333,0.083,0.5256666666666667,0.40828333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.045454545454545456,0.12903225806451613,0.10344827586206896,0.1935483870967742,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,a,0.045454545454545456,0.12903225806451613,0.10344827586206896,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,authority.virtue
sick,6.0,4.0,4.0,4.0,4.0,162.0,37.0,31.0,34.0,34.0,26.0,0.14183333333333334,0.4415,0.4166666666666667,-0.4465666666666667,0.1225,0.35475,0.5225,-0.39827500000000005,0.16675,0.3605,0.4724999999999999,-0.1645,0.118,0.438,0.44349999999999995,-0.38522500000000004,0.075,0.5095000000000001,0.4155,-0.421225,0.0,0.0,0.0,22.0,0.16216216216216217,0.12903225806451613,0.11764705882352941,0.11764705882352941,0.15384615384615385,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",-0.5106,a,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.12903225806451613,0.11764705882352941,0.11764705882352941,0.15384615384615385,care.vice
integrity,11.0,20.0,5.0,9.0,12.0,251.0,49.0,63.0,32.0,63.0,44.0,0.5951818181818184,0.04481818181818182,0.36009090909090913,0.6052363636363637,0.5394499999999999,0.07595,0.38465,0.470975,0.6722,0.0828,0.24500000000000002,0.54416,0.6493333333333333,0.044000000000000004,0.3066666666666667,0.6129444444444444,0.5184166666666666,0.07525,0.4063333333333334,0.45423333333333327,0.0,0.0,0.0,57.0,0.22448979591836735,0.31746031746031744,0.15625,0.14285714285714285,0.2727272727272727,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,n,0.22448979591836735,0.31746031746031744,0.15625,0.14285714285714285,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,fairness.virtue
havoc,2.0,3.0,6.0,2.0,1.0,75.0,14.0,19.0,18.0,13.0,11.0,0.1545,0.40850000000000003,0.43699999999999994,-0.56995,0.19033333333333333,0.33433333333333337,0.4753333333333334,-0.2838333333333333,0.049999999999999996,0.5096666666666667,0.4403333333333333,-0.5697500000000001,0.0,0.613,0.387,-0.5994,0.0,0.661,0.339,-0.5994,0.0,0.0,0.0,14.0,0.14285714285714285,0.15789473684210525,0.3333333333333333,0.15384615384615385,0.09090909090909091,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5994}",-0.5994,n,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.15789473684210525,0.3333333333333333,0.15384615384615385,0.09090909090909091,loyalty.vice
defeat,10.0,8.0,11.0,6.0,9.0,440.0,85.0,78.0,108.0,85.0,84.0,0.0,0.6206,0.37939999999999996,-0.59101,0.05425,0.626625,0.319125,-0.6107374999999999,0.16581818181818184,0.44527272727272715,0.3887272727272727,-0.35359090909090907,0.08650000000000001,0.43516666666666665,0.47816666666666663,-0.3665333333333333,0.11922222222222222,0.39711111111111114,0.48366666666666674,-0.40630000000000005,0.0,0.0,0.0,44.0,0.11764705882352941,0.10256410256410256,0.10185185185185185,0.07058823529411765,0.10714285714285714,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,n,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.10256410256410256,0.10185185185185185,0.07058823529411765,0.10714285714285714,care.vice
protests,20.0,15.0,22.0,33.0,12.0,696.0,107.0,171.0,161.0,134.0,123.0,0.07370000000000002,0.5113000000000001,0.41495000000000004,-0.4847449999999999,0.05653333333333333,0.4579333333333333,0.4856,-0.44454,0.1045909090909091,0.40190909090909094,0.49350000000000005,-0.2634409090909091,0.09054545454545454,0.4238181818181817,0.4856666666666668,-0.29604242424242433,0.08758333333333333,0.44883333333333336,0.4635833333333334,-0.3680083333333333,0.0,0.0,0.0,102.0,0.18691588785046728,0.08771929824561403,0.13664596273291926,0.2462686567164179,0.0975609756097561,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,n,0.0,0.0,0.0,0.0,0.0,0.18691588785046728,0.08771929824561403,0.13664596273291926,0.2462686567164179,0.0975609756097561,authority.vice
attacker,2.0,5.0,5.0,3.0,4.0,113.0,24.0,25.0,23.0,15.0,26.0,0.0,0.8375,0.1625,-0.88275,0.0304,0.6838,0.28579999999999994,-0.82332,0.0342,0.7142,0.2516,-0.83206,0.0,0.42700000000000005,0.573,-0.6554333333333333,0.03525,0.588,0.37675,-0.697225,0.0,0.0,0.0,19.0,0.08333333333333333,0.2,0.21739130434782608,0.2,0.15384615384615385,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5719}",-0.5719,n,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2,0.21739130434782608,0.2,0.15384615384615385,loyalty.vice
save,15.0,3.0,6.0,8.0,7.0,338.0,65.0,72.0,70.0,68.0,64.0,0.4609333333333333,0.1252,0.41386666666666666,0.34229333333333334,0.4013333333333333,0.07166666666666667,0.527,0.33226666666666665,0.4776666666666667,0.06216666666666667,0.46016666666666667,0.5335166666666668,0.454375,0.038,0.507625,0.5010625,0.5245714285714286,0.21385714285714288,0.2615714285714285,0.35438571428571425,0.0,0.0,0.0,39.0,0.23076923076923078,0.041666666666666664,0.08571428571428572,0.11764705882352941,0.109375,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,v,0.23076923076923078,0.041666666666666664,0.08571428571428572,0.11764705882352941,0.109375,0.0,0.0,0.0,0.0,0.0,care.virtue
